Month,Date,Location,Phase of the day ,Target,additional Target info 1 ,additional Target info 2,Images name ,Folder idenifier ,additional info 1 ,additional info 2,additional info 3,additional info 3,additional info 4
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0125.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0126.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0127.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0128.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0129.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0130.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0131.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0132.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0133.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0134.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0135.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0136.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0137.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0138.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0139.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0140.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0141.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0142.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0143.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0144.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0145.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0146.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0147.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0148.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0149.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0150.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0151.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0152.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0153.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0154.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0155.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0156.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0157.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0158.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0159.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0160.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0161.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0162.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0163.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0164.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0165.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0166.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0167.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0168.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0169.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0170.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0171.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0172.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0173.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0174.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0175.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0176.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0177.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0178.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0179.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0180.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0181.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0182.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0183.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0184.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0185.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0186.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0187.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0188.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0189.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0190.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0191.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0192.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0193.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0194.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0195.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0196.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0197.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0198.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0199.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0200.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0201.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0202.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0203.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0204.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0205.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0206.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0207.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0208.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0209.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0210.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0211.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0212.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0213.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0214.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0215.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0216.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0217.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0218.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0219.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0220.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0221.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0222.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0223.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0224.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0225.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0226.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0227.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0228.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0229.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0230.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0231.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0232.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0233.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0234.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0235.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0236.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0237.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0238.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0239.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0240.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0241.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0242.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0243.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0244.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0245.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0246.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0247.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0248.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0249.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0250.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0251.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0252.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0253.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0254.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0255.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0256.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0257.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0258.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0259.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0260.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0261.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0262.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0263.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0264.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0265.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0266.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0267.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0268.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0268.PNG.txt,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0269.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0270.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0270.PNG.txt,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0271.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0271.PNG.txt,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0272.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0273.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0274.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0275.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0276.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0277.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0278.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0279.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0280.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0281.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0282.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0283.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0284.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0285.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0286.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0287.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0288.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0289.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0290.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0291.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0292.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0293.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0294.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0295.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0296.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0297.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0298.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0299.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0300.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0301.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0302.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0303.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0304.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0305.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0306.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0307.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0308.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0309.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0310.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0311.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0312.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0313.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0314.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0315.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0316.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0317.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0318.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0319.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
